,name,mkdocs_theme,mkdocs_plugin,extra_dependencies,github_id,pypi_id,labels,category,homepage,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,description,projectrank,show,projectrank_placing,markdown_extension,license,trending,gitlab_id,gitlab_url,created_at,fork_count,open_issue_count,closed_issue_count,star_count,release_count,updated_at,shadowed,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,bitbucket_id
194,import-statement,,import-statement,,Rj40x40/mkdocs-import-statement-plugin,mkdocs-import-statement-plugin,['plugin'],charts,{},4.0,4.0,,https://pypi.org/project/mkdocs-import-statement-plugin,181.0,181.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
195,plotly charts,,plotly,,haoda-li/mkdocs-plotly-plugin,mkdocs-plotly-plugin,['plugin'],charts,{},,,4.0,https://pypi.org/project/mkdocs-plotly-plugin,3161.0,3161.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
196,inline-svg,,inline-svg,,rajguru7/mkdocs-plugin-inline-svg-mod,mkdocs-plugin-inline-svg-mod,['plugin'],charts,{},7.0,7.0,5.0,https://pypi.org/project/mkdocs-plugin-inline-svg-mod,391.0,391.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
197,Interactive Graph,,obsidian-interactive-graph,,daxcore/mkdocs-obsidian-interactive-graph-plugin,mkdocs-obsidian-interactive-graph-plugin,['plugin'],charts,{},53.0,53.0,4.0,https://pypi.org/project/mkdocs-obsidian-interactive-graph-plugin,,,,3,True,3.0,,,,,,,,,,,,,,,,,,
198,svgbob extension for Python Markdown,,,,mbarkhau/markdown-svgbob,markdown-svgbob,['markdown'],charts,{},10.0,10.0,2.0,https://pypi.org/project/markdown-svgbob,446.0,446.0,,3,True,3.0,markdown_svgbob,,,,,,,,,,,,,,,,,
199,mkdocs-bpmn-js,,bpmn-js,,madebyherzblut/mkdocs-bpmn-js,mkdocs-bpmn-js,['plugin'],charts,{},1.0,1.0,,https://pypi.org/project/mkdocs-bpmn-js,1782.0,1782.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
200,mkdocs-markmap,,markmap,,markmap/mkdocs-markmap,mkdocs-markmap,['plugin'],code-exec-templating,{},,,3.0,https://pypi.org/project/mkdocs-markmap,2440.0,2440.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
201,mkdocs-jupyterlite,,jupyterlite,,NickCrews/mkdocs-jupyterlite,mkdocs-jupyterlite,['plugin'],code-exec-templating,{},,,3.0,https://pypi.org/project/mkdocs-jupyterlite,6278.0,6278.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
202,codeyaml,,codeyaml,,textileio/mkdocs-codeyaml-plugin,mkdocs-codeyaml-plugin,['plugin'],code-exec-templating,{},2.0,2.0,,https://pypi.org/project/mkdocs-codeyaml-plugin,69.0,69.0,,3,True,3.0,,MIT,,,,,,,,,,,,,,,,
203,mkdocs-add-teaser,,mkdocs-add-teaser,,wilhelmer/mkdocs-add-teaser,mkdocs-add-teaser,['plugin'],html-css,{},8.0,8.0,3.0,https://pypi.org/project/mkdocs-add-teaser,397.0,397.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
204,mkdocs_safe_text,,mkdocs_safe_text,,raimon49/mkdocs-safe-text-plugin,mkdocs-safe-text-plugin,['plugin'],html-css,{},10.0,10.0,2.0,https://pypi.org/project/mkdocs-safe-text-plugin,750.0,750.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
205,MkDocs Pygments,,pygments,,pawamoy/mkdocs-pygments,,['plugin'],html-css,{},7.0,7.0,,,,,,3,True,3.0,,ISC,,,,,,,,,,,,,,,,
206,Mkdocs-Addresses,,mkdocs-addresses,,,mkdocs-addresses,['plugin'],links-refs,https://gitlab.com/frederic-zinelli/mkdocs-addresses,,,,https://pypi.org/project/mkdocs-addresses,145.0,145.0,"Mkdocs plugin, building automatically the appropriate relative paths (to images, links, anchors, ...) using..",3,True,3.0,,,,frederic-zinelli/mkdocs-addresses,https://gitlab.com/frederic-zinelli/mkdocs-addresses,2023-07-13 16:32:15,0.0,1.0,,,0.0,2023-07-13 16:32:15.000000,,,,,,
207,tooltipster-links,,tooltipster-links,,zachhannum/mkdocs-tooltipster-links-plugin,mkdocs-tooltipster-links-plugin,['plugin'],links-refs,{},31.0,31.0,,https://pypi.org/project/mkdocs-tooltipster-links-plugin,102.0,102.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
208,mkdocs-site-urls,,site-urls,,OctoPrint/mkdocs-site-urls,mkdocs-site-urls,['plugin'],links-refs,{},,,2.0,https://pypi.org/project/mkdocs-site-urls,23898.0,23898.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
209,Tweetable quotes,,,,max-arnold/markdown-tweetable,markdown-tweetable,['markdown'],markdown,{},5.0,5.0,,https://pypi.org/project/markdown-tweetable,165.0,165.0,,3,True,3.0,tweetable.extension,,,,,,,,,,,,,,,,,
210,HEARTBEATS Flavored Markdown,,,,heartbeatsjp/markdown-extension-hbfm,hbfm,['markdown'],markdown,{},10.0,10.0,2.0,https://pypi.org/project/hbfm,335.0,335.0,,3,True,3.0,"['hbfm.inline_coloring', 'hbfm.inline_list', 'hbfm.number_headers', 'hbfm.quote_uri_hash']",,,,,,,,,,,,,,,,,
211,python-asciimathml,,,,ShadowKyogre/python-asciimathml,asciimathml,['markdown'],markdown,{},,,8.0,https://pypi.org/project/asciimathml,1536.0,1536.0,,3,True,3.0,mdx_asciimathml,,,,,,,,,,,,,,,,,
212,KBD Extension,,,,RickTalken/kbdextension,kbdextension,['markdown'],markdown,{},12.0,12.0,,https://pypi.org/project/kbdextension,138.0,138.0,,3,True,3.0,kbdextension,,,,,,,,,,,,,,,,,
213,caption,,,,flywire/caption,,['markdown'],markdown,{},72.0,72.0,4.0,,,,,3,True,3.0,"['caption', 'image_captions', 'table_captions']",,,,,,,,,,,,,,,,,
214,mkdocs-nav-enhancements,,mkdocs-nav-enhancements,,Rylon/mkdocs-nav-enhancements,mkdocs-nav-enhancements,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-nav-enhancements,5773.0,5773.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
215,mkdocs-gallery,,gallery,,smarie/mkdocs-gallery,mkdocs-gallery,['plugin'],nav-pages,{},,,10.0,https://pypi.org/project/mkdocs-gallery,6171.0,6171.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
216,vim-md-tags,,vim-md-tags,,zachhannum/mkdocs-vim-md-tags-plugin,mkdocs-vim-md-tags-plugin,['plugin'],nav-pages,{},12.0,12.0,4.0,https://pypi.org/project/mkdocs-vim-md-tags-plugin,66.0,66.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
217,extract listings,,extract_listings,,six-two/mkdocs-extract-listings-plugin,mkdocs-extract-listings-plugin,['plugin'],search-toc,{},,,,https://pypi.org/project/mkdocs-extract-listings-plugin,1124.0,1124.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
218,multirepo,,,,wilhelmer/mkdocs-multirepo,mkdocs-multirepo,[],site-management,{},3.0,3.0,3.0,https://pypi.org/project/mkdocs-multirepo,686.0,686.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
219,mkdocs-auto-refresh-build-pages,,auto-refresh-build-pages,,JakubAndrysek/mkdocs-auto-refresh-build-pages,mkdocs-auto-refresh-build-pages,['plugin'],site-management,{},7.0,7.0,,https://pypi.org/project/mkdocs-auto-refresh-build-pages,643.0,643.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
220,MkHack3rs,,,,,,['project'],charts,https://eskool.gitlab.io/mkhack3rs/,,,,,,,Hacks & Integrations for Mkdocs / Material Theme.,2,True,3.0,,,,eskool/mkhack3rs,https://gitlab.com/eskool/mkhack3rs,2021-05-01 11:44:57,1.0,,,4.0,0.0,2021-05-01 11:44:57.000000,,,,,,
221,Windmill Dark,windmill-dark,,,noraj/mkdocs-windmill-dark,mkdocs-windmill-dark,['theme'],theming,{},,,4.0,https://pypi.org/project/mkdocs-windmill-dark,459.0,459.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
222,mkdocs-theme-topdf,topdf,,,kuri65536/mkdocs-theme-topdf,mkdocs-theme-topdf,['theme'],theming,{},4.0,4.0,,https://pypi.org/project/mkdocs-theme-topdf,90.0,90.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
223,Bootstrap 4,bootstrap4,"['bootstrap4-blockquotes', 'bootstrap4-tables']",,LukeCarrier/mkdocs-theme-bootstrap4,mkdocs-theme-bootstrap4,['theme'],theming,{},,,3.0,https://pypi.org/project/mkdocs-theme-bootstrap4,351.0,351.0,,2,True,3.0,,,,,,,,,,,,,['mkdocs_theme'],,,,,
224,Ivory,ivory,,,daizutabi/mkdocs-ivory,mkdocs-ivory,['theme'],theming,{},,,2.0,https://pypi.org/project/mkdocs-ivory,3334.0,3334.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
225,Alabaster,alabaster,,,notpushkin/mkdocs-alabaster,mkdocs-alabaster,['theme'],theming,{},,,10.0,https://pypi.org/project/mkdocs-alabaster,974.0,974.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
226,Risonia,risonia,"['risonia/color-theme', 'risonia/w3css-classes']",,unverbuggt/mkdocs-risonia-theme,mkdocs-risonia-theme,['theme'],theming,{},4.0,4.0,,https://pypi.org/project/mkdocs-risonia-theme,99.0,99.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
227,Torillic,torillic,,,TEParsons/torillic,mkdocs-torillic,['theme'],theming,{},,,4.0,https://pypi.org/project/mkdocs-torillic,669.0,669.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
228,automacdoc,,,,AlexandreKempf/automacdoc,automacdoc,[],api-docs,{},,,6.0,https://pypi.org/project/automacdoc,450.0,450.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
229,mkdocs-typedoc,,typedoc,,JakubAndrysek/mkdocs-typedoc,mkdocs-typedoc,['plugin'],api-docs,{},,,2.0,https://pypi.org/project/mkdocs-typedoc,1294.0,1294.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
230,mkdocstrings-matlab,,,,watermarkhu/mkdocstrings-matlab,mkdocstrings-matlab,,api-docs,{},2.0,2.0,5.0,https://pypi.org/project/mkdocstrings-matlab,436.0,436.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
231,ansible-document,,,,,ansible-mkdocs,[],api-docs,https://pypi.org/project/ansible-mkdocs/,,,,https://pypi.org/project/ansible-mkdocs,35.0,35.0,Auto-generate ansible role documentation.,2,True,3.0,,,,,,,,,,,,,,,,,,
232,mkdocs-apidescribed-plugin,,apidescribed,,idlesign/mkdocs-apidescribed-plugin,mkdocs-apidescribed-plugin,['plugin'],api-docs,{},,,,https://pypi.org/project/mkdocs-apidescribed-plugin,484.0,484.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
233,MkDocs Img2Fig Plugin,,img2fig,,stuebersystems/mkdocs-img2fig-plugin,mkdocs-img2fig-plugin,['plugin'],charts,{},,,2.0,https://pypi.org/project/mkdocs-img2fig-plugin,2407.0,2407.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
234,docutools,,"['lcd-find-pages', 'lcd-custom-dir', 'lcd-blacklist', 'lcd-lp', 'lcd-md-replace', 'lcd-page-tree', 'lcd-stats']",,axiros/docutools,docutools,['plugin'],charts,{},,,5.0,https://pypi.org/project/docutools,251.0,251.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
235,markdown-figcap,,,,funk1d/markdown-figcap,markdown-figcap,['markdown'],charts,{},7.0,7.0,,https://pypi.org/project/markdown-figcap,118.0,118.0,,2,True,3.0,markdown_figcap,,,,,,,,,,,,,,,,,
236,Termage,,termage,,bczsalba/Termage,Termage,['plugin'],charts,{},3.0,3.0,,https://pypi.org/project/Termage,69.0,69.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
237,pico-8,,pico-8,,fmaida/pico8-mkdocs-plugin,pico8-mkdocs-plugin,['plugin'],charts,{},3.0,3.0,,https://pypi.org/project/pico8-mkdocs-plugin,73.0,73.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
238,badges,,badges,,six-two/mkdocs-badges,mkdocs-badges,['plugin'],charts,{},,,2.0,https://pypi.org/project/mkdocs-badges,3192.0,3192.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
239,mkdocs-matplotlib,,mkdocs_matplotlib,,AnH0ang/mkdocs-matplotlib,mkdocs-matplotlib,['plugin'],charts,{},,,2.0,https://pypi.org/project/mkdocs-matplotlib,2237.0,2237.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
240,pheasant,,pheasant,,daizutabi/pheasant,pheasant,['plugin'],code-exec-templating,{},,,4.0,https://pypi.org/project/pheasant,378.0,378.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
241,mkjsfiddle,,jsfiddle,,stadiamaps/mkjsfiddle,mkjsfiddle,['plugin'],code-exec-templating,{},3.0,3.0,,https://pypi.org/project/mkjsfiddle,72.0,72.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
242,recently-updated,,recently-updated,,jaywhj/mkdocs-recently-updated-docs,mkdocs-recently-updated-docs,['plugin'],git-info,{},,,,https://pypi.org/project/mkdocs-recently-updated-docs,639.0,639.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
243,git-latest-release,,git-latest-release,,agarthetiger/mkdocs_latest_release_plugin,mkdocs-latest-release-plugin,['plugin'],git-info,{},,,3.0,https://pypi.org/project/mkdocs-latest-release-plugin,594.0,594.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
244,Mkdocs translations plugin,,translations,,,mkdocs-translations,['plugin'],i18n-l10n,https://pypi.org/project/mkdocs-translations/,,,,https://pypi.org/project/mkdocs-translations,68.0,68.0,Internationalization plugin for mkdocs.,2,True,3.0,,,,,,,,,,,,,,,,,,
245,ArgRef,,argref,,rhshadrach/mkdocs-argref-plugin,mkdocs-argref-plugin,['plugin'],links-refs,{},,,5.0,https://pypi.org/project/mkdocs-argref-plugin,626.0,626.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
246,webcontext,,webcontext,,Darrelk/mkdocs-webcontext-plugin,mkdocs-webcontext-plugin,['plugin'],links-refs,{},6.0,6.0,2.0,https://pypi.org/project/mkdocs-webcontext-plugin,184.0,184.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
247,mkdocs-issues-plugin,,mkdocs-issues-plugin,,mihaigalos/mkdocs-issues-plugin,mkdocs-issues-plugin,['plugin'],links-refs,{},1.0,1.0,3.0,https://pypi.org/project/mkdocs-issues-plugin,196.0,196.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
248,MkDocs Backlinks Section Plugin,,backlinks_section,,six-two/mkdocs-backlinks-section-plugin,mkdocs-backlinks-section-plugin,['plugin'],links-refs,{},,,2.0,https://pypi.org/project/mkdocs-backlinks-section-plugin,3682.0,3682.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
249,markdown-del-ins,,,,honzajavorek/markdown-del-ins,markdown-del-ins,['markdown'],markdown,{},,,2.0,https://pypi.org/project/markdown-del-ins,3938.0,3938.0,,2,True,3.0,markdown_del_ins,,,,,,,,,,,,,,,,,
250,markdown-icons,,,,MadLittleMods/markdown-icons,markdown-iconfonts,['markdown'],markdown,{},,,4.0,https://pypi.org/project/markdown-iconfonts,182.0,182.0,,2,True,3.0,iconfonts,,,,,,,,,,,,,,,,,
251,markdown_sub_sup,,,,alberic89/markdown_sub_sup,markdown-sub-sup,['markdown'],markdown,{},,,,https://pypi.org/project/markdown-sub-sup,707.0,707.0,,2,True,3.0,markdown_sub_sup,,,,,,,,,,,,,,,,,
252,Markdown Checklist,,,,FND/markdown-checklist,markdown-checklist,['markdown'],markdown,{},,,2.0,https://pypi.org/project/markdown-checklist,4323.0,4323.0,,2,True,3.0,markdown_checklist.extension,,,,,,,,,,,,,,,,,
253,select-files,,select-files,,supcik/mkdocs-select-files,mkdocs-select-files,['plugin'],nav-pages,{},9.0,9.0,,https://pypi.org/project/mkdocs-select-files,80.0,80.0,Filter pages for assignments.,2,True,3.0,,,,,,,,,,,,,,,,,,
254,MkRefs,,mkrefs,,DerwenAI/mkrefs,mkrefs,['plugin'],nav-pages,{},5.0,5.0,2.0,https://pypi.org/project/mkrefs,157.0,157.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
255,SWAN Gallery,,swangallery,,swan-cern/mkdocs-swangallery,mkdocs-swangallery,['plugin'],nav-pages,{},3.0,3.0,3.0,https://pypi.org/project/mkdocs-swangallery,81.0,81.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
256,mkdocs-navsorted-plugin,,navsorted,,idlesign/mkdocs-navsorted-plugin,mkdocs-navsorted-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-navsorted-plugin,482.0,482.0,mkdocs plugin to get nav sorted without yml directives.,2,True,3.0,,,,,,,,,,,,,,,,,,
257,tags,,tags,,jldiaz/mkdocs-plugin-tags,mkdocs-plugin-tags,['plugin'],search-toc,{},,,3.0,https://pypi.org/project/mkdocs-plugin-tags,678.0,678.0,Processes tags in yaml metadata.,2,True,3.0,,,,,,,,,,,,,,,,,,
258,mk2pdf-export,,mk2pdf-export,,HaoLiuHust/mkdocs-mk2pdf-plugin,mkdocs-mk2pdf-plugin,['plugin'],site-conversion,{},3.0,3.0,4.0,https://pypi.org/project/mkdocs-mk2pdf-plugin,43.0,43.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
259,progress,,progress,,rdilweb/mkdocs-plugin-progress,,['plugin'],site-management,{},42.0,42.0,4.0,,,,,2,True,3.0,,,,,,,,,,,,,,,,,,
260,mkdocs-exclude-tagged-files,,mkdocs_exclude_tagged_files,,JonasDoesThings/mkdocs-exclude-tagged-files,mkdocs-exclude-tagged-files,['plugin'],site-management,{},4.0,4.0,2.0,https://pypi.org/project/mkdocs-exclude-tagged-files,170.0,170.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
261,mkdocs-required-frontmatter-plugin,,required-frontmatter,,unmc-vcr/mkdocs-required-frontmatter-plugin,mkdocs-required-frontmatter-plugin,['plugin'],site-management,{},2.0,2.0,,https://pypi.org/project/mkdocs-required-frontmatter-plugin,449.0,449.0,,2,True,3.0,,,,,,,,,,,,,,,,,,
262,mkdocs-yaarg-plugin,,yaarg,,g6123/mkdocs-yaarg-plugin,mkdocs-yaarg-plugin,['plugin'],api-docs,{},2.0,2.0,,https://pypi.org/project/mkdocs-yaarg-plugin,70.0,70.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
263,mkdocs-azure-pipelines,,mkdocs-azure-pipelines,,Wesztman/mkdocs-azure-pipelines,mkdocs-azure-pipelines,['plugin'],api-docs,{},2.0,2.0,3.0,https://pypi.org/project/mkdocs-azure-pipelines,65.0,65.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
264,Markdown aafigure,,,,mbarkhau/markdown-aafigure,markdown-aafigure,['markdown'],charts,{},,,2.0,https://pypi.org/project/markdown-aafigure,265.0,265.0,,1,True,3.0,markdown_aafigure,,,,,,,,,,,,,,,,,
265,image-formatter-plugin,,image-formatter,,ASypula/mkdocs-image-formatter-plugin,mkdocs-image-formatter-plugin,['plugin'],charts,{},2.0,2.0,7.0,https://pypi.org/project/mkdocs-image-formatter-plugin,132.0,132.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
266,thumbnails,,thumbnails,,normanlorrain/mkdocs-thumbnails,mkdocs-thumbnails,['plugin'],charts,{},,,,https://pypi.org/project/mkdocs-thumbnails,105.0,105.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
267,Github Releaase Changelog,,mkdocs_github_changelog,,djpugh/mkdocs_github_changelog,mkdocs-github-changelog,['plugin'],git-info,{},,,2.0,https://pypi.org/project/mkdocs-github-changelog,963.0,963.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
268,mk-append-to-head,,mk-append-to-head,,marcelaodev/mk-append-to-head,mk-append-to-head,['plugin'],html-css,{},,,,https://pypi.org/project/mk-append-to-head,62.0,62.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
269,mkdocs-mdpo,,mdpo,,mondeja/mkdocs-mdpo-plugin,mkdocs-mdpo-plugin,['plugin'],i18n-l10n,{},,,4.0,https://pypi.org/project/mkdocs-mdpo-plugin,125.0,125.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
270,MkDocs Dependency License Information,,mkdocs_licenseinfo,,djpugh/mkdocs_licenseinfo,mkdocs-licenseinfo,['plugin'],integrations,{},,,2.0,https://pypi.org/project/mkdocs-licenseinfo,634.0,634.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
271,Vercel Password Protection,,vercel_pw,,six-two/mkdocs-vercel-pw-plugin,mkdocs-vercel-pw-plugin,['plugin'],integrations,{},,,,https://pypi.org/project/mkdocs-vercel-pw-plugin,68.0,68.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
272,mkdocs-mcp,,mcp,,ubaumann/mkdocs-mcp,mkdocs-mcp,['plugin'],integrations,{},,,,https://pypi.org/project/mkdocs-mcp,112.0,112.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
273,Django Static Image,,,,,markdown-djangostaticimage,['markdown'],markdown,https://pypi.org/project/markdown-djangostaticimage/,,,,https://pypi.org/project/markdown-djangostaticimage,94.0,94.0,,1,True,3.0,django_static_image,,1.0,,,,,,,,,,,,,,,melvinkcx/markdown-extension-django-static-image
274,Semantic Data Extension,,,,aleray/mdx_semanticdata,mdx-semanticdata,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-semanticdata,64.0,64.0,,1,True,3.0,mdx_semanticdata,,,,,,,,,,,,,,,,,
275,Semantic WikiLinks Extension,,,,aleray/mdx_semanticwikilinks,mdx-semanticwikilinks,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-semanticwikilinks,64.0,64.0,,1,True,3.0,mdx_semanticwikilinks,,,,,,,,,,,,,,,,,
276,Cite Extension,,,,aleray/mdx_cite,mdx-cite,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-cite,39.0,39.0,,1,True,3.0,mdx_cite,,,,,,,,,,,,,,,,,
277,pagenav-generator,,pagenav-generator,,Andre601/mkdocs-pagenav-generator,,['plugin'],nav-pages,{},,,2.0,,,,,1,True,3.0,,MIT,,,,,,,,,,,,,,,,
278,MkDocs Remove Sections Plugin,,remove_sections,,six-two/mkdocs-remove-sections-plugin,mkdocs-remove-sections-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-remove-sections-plugin,100.0,100.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
279,authors,,authors,,thomaszwagerman/mkdocs-authors-plugin,mkdocs-authors-plugin,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-authors-plugin,75.0,75.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
280,mkdocs-codecheck,,,,byrnereese/codechecker-mkdocs,mkdocs-codecheck,[],quality,{},,,6.0,https://pypi.org/project/mkdocs-codecheck,24.0,24.0,"Traverses a directory tree looking for code samples, then attempts to validate each code sample found.",1,True,3.0,,,,,,,,,,,,,,,,,,
281,helm,,helm-repo,,M00nF1sh/mkdocs-helm,mkdocs-helm,['plugin'],site-conversion,{},,,,https://pypi.org/project/mkdocs-helm,71.0,71.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
282,mkdocs-autozip,,autozip,,martinohanlon/mkdocs_autozip,mkdocs-autozip,['plugin'],site-conversion,{},,,,https://pypi.org/project/mkdocs-autozip,131.0,131.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
283,mkdocs-zip-folders,,zip_folders,,JakubAndrysek/mkdocs-zip-folders,mkdocs-zip-folders,['plugin'],site-conversion,{},,,2.0,https://pypi.org/project/mkdocs-zip-folders,315.0,315.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
284,multiple,,multiple,,experimaestro/mkdocs-multiple,mkdocs-multiple,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-multiple,659.0,659.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
285,mkdocs-new-features-notifier,,mkdocs-new-features-notifier,,kevin-411/mkdocs-new-features-notifier,mkdocs-new-features-notifier,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-new-features-notifier,1010.0,1010.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
286,octadocs-adr,,octadocs_adr,,octadocs/octadocs-adr,octadocs-adr,['plugin'],site-management,{},,,,https://pypi.org/project/octadocs-adr,69.0,69.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
287,mkdocs-yamp,,yamp,,boozallen/mkdocs-yamp-plugin,mkdocs-yamp,['plugin'],site-management,{},7.0,7.0,2.0,https://pypi.org/project/mkdocs-yamp,115.0,115.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
288,mkdocs-note,,mkdocs-note,,virtualguard101/mkdocs-note,mkdocs-note,['plugin'],site-management,{},,,2.0,https://pypi.org/project/mkdocs-note,665.0,665.0,,1,True,3.0,,,,,,,,,,,,,,,,,,
289,docSkimmer,docskimmer,,,hfagerlund/mkdocs-docskimmer,,['theme'],theming,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,
290,doxygen,,doxygen,,pieterdavid/mkdocs-doxygen-plugin,,['plugin'],api-docs,{},,,3.0,,,,,0,True,,,,,,,,,,,,,,,,,,,
291,blog,,blog,,andyoakley/mkdocs-blog,,['plugin'],blogging,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,
292,python-mkblog,,mkblog,,derJD/python-mkblog,mkblog,['plugin'],blogging,{},,,2.0,https://pypi.org/project/mkblog,80.0,80.0,,0,True,,,,,,,,,,,,,,,,,,,
293,sequence-js,,sequence-js,,fcannizzaro/mkdocs-sequence-js-plugin,,['plugin'],charts,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,
294,Family tree example,,,,unverbuggt/mkdocs-familytree-example,,[],charts,{},,,6.0,,,,,0,True,,,,,,,,,,,,,,,,,,,
295,jinja2sandbox,,jinja2sandbox,,rkoe/mkdocs-jinja2sandbox,,['plugin'],code-exec-templating,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,
296,docstyler,,docstyler,,hfagerlund/mkdocs-docstyler-plugin,,['plugin'],html-css,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,
297,swagger,,swagger,,allevo/mkdocs-swagger-plugin,,['plugin'],integrations,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,
298,factsheet,,factsheet,,inuits/mkdocs-factsheet,,['plugin'],integrations,{},,,4.0,,,,,0,True,,,,,,,,,,,,,,,,,,,
299,emailprotect,,emailprotect,,rkoe/mkdocs-emailprotect,,['plugin'],links-refs,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,
300,alternate-link,,alternate-link,,cmitu/mkdocs-altlink-plugin,,['plugin'],links-refs,{},,,3.0,,,,,0,True,,,,,,,,,,,,,,,,,,,
301,awesome-list,,awesome-list,,carlosperate/mkdocs-awesome-list-plugin,,['plugin'],nav-pages,{},,,,,,,,0,True,,,,,,,,,,,,,,,,,,,
302,mkdocs-pug,,,,,mkdocs-pug,[],nav-pages,,,,,https://pypi.org/project/mkdocs-pug,14.0,14.0,,0,True,,,,,,,,,,,,,,,,,,,
303,mkdocs-rtl,,,,mberneti/mkdocs-rtl,,[],theming,{},,,2.0,,,,,-1,True,3.0,,,,,,,,,,,,,,,,,,
